GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC39,HC01_MOE_VC39,HC02_EST_VC39,HC02_MOE_VC39,HC01_EST_VC40,HC01_MOE_VC40,HC02_EST_VC40,HC02_MOE_VC40,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41
1600000US2671700,2671700,"Saugatuck city, Michigan",434,65,60000,11217,99.5,1.3,59773,10797,0.5,1.3,-,**,0.0,5.0,-,**,0.0,5.0,-,**,0.0,5.0,-,**,0.0,5.0,-,**,0.0,5.0,-,**,4.1,3.9,"2,500-",***,95.4,3.4,60588,11530,0.5,0.9,(X),(X),24.9,9.0,(X),(X),46.5,9.7,(X),(X),28.1,6.8,(X),(X),256,56,74375,17067,34.8,11.0,(X),(X),65.2,11.0,(X),(X),73.8,12.0,(X),(X),19.5,10.9,(X),(X),6.6,6.2,(X),(X),178,47,26250,22372,70.2,10.6,(X),(X),67.4,11.2,(X),(X),2.8,2.8,(X),(X),29.8,10.6,(X),(X),21.3,9.6,(X),(X),8.4,6.2,(X),(X),28.6,(X),(X),(X),29.3,(X),(X),(X),27.5,(X),(X),(X)
1600000US2671740,2671740,"Sault Ste. Marie city, Michigan",5666,209,32061,3375,79.0,2.2,34875,4796,1.8,1.4,(X),(X),13.3,2.1,30963,5949,1.0,0.5,(X),(X),0.0,0.4,-,**,0.1,0.1,-,**,4.8,1.2,26607,6948,0.7,0.4,52679,16795,78.4,2.2,34561,4997,8.9,2.0,20116,7290,29.5,2.2,43295,6642,37.8,2.4,36655,3357,23.8,1.9,25729,3655,2927,163,45710,7266,47.1,3.7,35776,5880,52.9,3.7,59803,8684,70.0,4.8,60559,4640,21.7,3.8,16485,2308,8.3,3.2,27424,8728,2739,246,21760,1960,51.7,4.6,18705,3677,43.3,4.7,17196,2429,8.5,2.8,37963,26812,48.3,4.6,24901,5797,38.4,4.9,23339,4030,9.8,3.2,55150,13050,29.1,(X),(X),(X),28.0,(X),(X),(X),29.6,(X),(X),(X)
1600000US2671860,2671860,"Schoolcraft village, Michigan",627,80,49205,8311,97.4,1.9,49205,8738,0.0,3.5,-,**,0.3,0.6,-,**,0.0,3.5,-,**,0.0,3.5,-,**,0.0,3.5,-,**,2.2,2.1,(X),(X),0.0,3.5,-,**,97.4,1.9,49205,8738,7.3,4.4,(X),(X),32.4,6.3,(X),(X),33.8,7.6,(X),(X),26.5,5.8,(X),(X),383,52,66319,8860,41.0,8.7,72750,25102,59.0,8.7,64375,6636,77.0,8.0,(X),(X),20.4,8.0,(X),(X),2.6,2.2,(X),(X),244,51,21765,6310,50.0,13.1,(X),(X),45.5,12.0,(X),(X),4.5,7.2,(X),(X),50.0,13.1,(X),(X),40.6,14.7,(X),(X),9.4,9.3,(X),(X),25.5,(X),(X),(X),31.3,(X),(X),(X),16.4,(X),(X),(X)
1600000US2672080,2672080,"Scottville city, Michigan",450,46,35333,5943,97.6,2.1,34926,6542,0.0,4.9,-,**,0.0,4.9,-,**,0.7,1.1,-,**,0.0,4.9,-,**,0.0,4.9,-,**,1.8,1.8,-,**,3.1,3.3,-,**,94.4,3.8,36806,7156,5.1,4.3,11250,9996,38.4,8.2,26250,14607,37.1,6.9,48393,17347,19.3,5.2,36528,7665,305,48,37083,5554,55.4,8.6,22917,8997,44.6,8.6,49643,8567,55.7,9.5,(X),(X),32.1,9.7,(X),(X),12.1,6.9,(X),(X),145,33,17917,9935,44.8,13.8,(X),(X),29.0,13.2,(X),(X),15.9,9.8,(X),(X),55.2,13.8,(X),(X),48.3,13.0,(X),(X),6.9,6.6,(X),(X),25.8,(X),(X),(X),26.6,(X),(X),(X),22.8,(X),(X),(X)
1600000US2672180,2672180,"Sebewaing village, Michigan",741,64,45350,5511,97.8,2.2,45150,5418,0.0,3.0,-,**,0.8,1.2,-,**,0.0,3.0,-,**,0.0,3.0,-,**,1.3,1.8,-,**,0.0,3.0,-,**,3.9,2.2,(X),(X),95.3,2.5,45700,5546,1.9,1.5,41875,36775,20.8,5.3,46944,4280,45.5,5.9,52946,8025,31.8,5.0,36667,6438,515,56,53177,4883,30.5,5.8,47292,12357,69.5,5.8,58500,12237,76.1,6.9,63103,8909,18.8,5.9,27250,6089,5.0,4.7,31711,4862,226,52,29432,3095,52.7,11.0,28173,3696,50.4,11.2,27692,3670,2.2,2.9,-,**,47.3,11.0,31406,5385,42.9,10.7,29861,6762,4.4,4.5,-,**,25.9,(X),(X),(X),25.8,(X),(X),(X),24.3,(X),(X),(X)
1600000US2672840,2672840,"Shelby village, Michigan",663,77,32350,4511,95.0,2.9,32778,4528,0.0,3.3,-,**,0.3,0.5,-,**,0.3,0.9,-,**,0.0,3.3,-,**,3.2,2.6,27083,16396,1.2,1.2,"2,500-",***,30.3,7.2,30662,10453,68.2,7.3,34444,5951,1.7,1.3,34063,20565,33.3,7.3,25139,7138,39.5,5.9,46786,14558,25.5,4.8,28194,7607,473,58,40380,4556,52.2,7.8,35446,8112,47.8,7.8,51250,9649,70.0,8.5,(X),(X),20.9,7.4,(X),(X),9.1,5.8,(X),(X),190,52,16296,1957,50.5,10.9,13250,1661,47.4,10.2,13250,1519,3.2,3.4,-,**,49.5,10.9,19643,3779,42.1,12.2,18393,2700,7.4,6.9,48571,9841,21.1,(X),(X),(X),21.6,(X),(X),(X),20.0,(X),(X),(X)
1600000US2672960,2672960,"Shepherd village, Michigan",695,79,39150,6014,95.1,3.4,38750,7168,0.3,0.5,-,**,3.6,3.5,(X),(X),0.1,0.3,-,**,0.0,3.2,-,**,0.4,0.8,-,**,0.4,0.8,-,**,2.0,1.3,(X),(X),93.5,3.5,39000,7214,4.6,3.1,(X),(X),30.4,6.8,(X),(X),41.9,7.2,(X),(X),23.2,5.9,(X),(X),395,56,53563,4812,40.5,9.6,62917,19138,59.5,9.6,52396,4867,70.6,9.7,(X),(X),15.2,7.4,(X),(X),14.2,7.3,(X),(X),300,58,27500,4741,57.7,9.8,(X),(X),51.3,9.7,(X),(X),6.3,5.4,(X),(X),42.3,9.8,(X),(X),37.0,10.0,(X),(X),5.3,5.0,(X),(X),24.0,(X),(X),(X),28.1,(X),(X),(X),18.7,(X),(X),(X)
1600000US2673100,2673100,"Sheridan village, Michigan",276,42,40833,6518,98.2,2.0,41250,7125,0.0,7.8,-,**,0.0,7.8,-,**,0.0,7.8,-,**,0.0,7.8,-,**,0.0,7.8,-,**,1.8,2.0,-,**,0.0,7.8,-,**,98.2,2.0,41250,7125,1.1,1.6,-,**,29.7,8.7,40625,13618,33.0,8.5,59375,23224,36.2,9.2,35000,3977,173,38,56964,7179,30.6,10.5,41875,32665,69.4,10.5,61500,10003,79.8,8.6,(X),(X),14.5,7.9,(X),(X),5.8,6.5,(X),(X),103,29,29583,11747,59.2,15.3,(X),(X),57.3,15.4,(X),(X),1.9,3.1,(X),(X),40.8,15.3,(X),(X),37.9,15.5,(X),(X),2.9,4.5,(X),(X),31.5,(X),(X),(X),25.4,(X),(X),(X),41.7,(X),(X),(X)
1600000US2673420,2673420,"Sherwood village, Michigan",116,23,40000,8975,98.3,5.9,40000,8787,0.0,17.5,-,**,0.9,3.5,-,**,0.0,17.5,-,**,0.0,17.5,-,**,0.0,17.5,-,**,0.9,3.2,-,**,0.0,17.5,-,**,98.3,5.9,40000,8787,0.9,3.4,-,**,37.1,12.2,36875,10115,46.6,11.7,50000,20015,15.5,8.8,33750,9426,78,20,41000,8278,53.8,16.5,35714,10670,46.2,16.5,53750,17150,61.5,13.6,(X),(X),17.9,9.7,(X),(X),20.5,13.4,(X),(X),38,14,30000,17082,50.0,21.4,(X),(X),23.7,16.3,(X),(X),26.3,18.5,(X),(X),50.0,21.4,(X),(X),31.6,19.0,(X),(X),18.4,15.9,(X),(X),30.2,(X),(X),(X),24.4,(X),(X),(X),42.1,(X),(X),(X)
1600000US2673560,2673560,"Shields CDP, Michigan",2613,153,48966,5548,97.1,1.6,48994,6001,0.7,0.6,-,**,0.0,0.9,-,**,0.3,0.6,-,**,0.0,0.9,-,**,0.5,0.8,-,**,1.5,1.1,48409,13934,3.1,1.9,(X),(X),95.0,2.5,48628,5661,0.6,0.7,-,**,19.7,3.7,71875,11673,39.8,4.2,71250,12929,39.8,3.4,31554,5625,1685,138,64911,13869,35.1,5.6,55132,15292,64.9,5.6,71202,9543,75.1,5.6,80720,7626,16.0,5.0,46667,22029,8.9,4.3,39336,1509,928,137,27006,4042,69.4,9.9,(X),(X),65.6,10.0,(X),(X),3.8,2.8,(X),(X),30.6,9.9,(X),(X),28.8,9.4,(X),(X),1.8,2.2,(X),(X),29.7,(X),(X),(X),29.1,(X),(X),(X),28.7,(X),(X),(X)
1600000US2673660,2673660,"Shoreham village, Michigan",379,41,78194,9340,87.1,4.9,78333,8328,2.9,3.5,-,**,0.0,5.8,-,**,6.3,3.1,193333,79824,0.0,5.8,-,**,0.0,5.8,-,**,3.7,3.5,56563,43950,2.1,2.0,101250,12570,85.0,5.0,77000,8349,0.5,0.8,-,**,24.3,5.4,113125,22398,42.7,5.9,86250,23213,32.5,5.7,54063,6573,253,34,98750,13147,29.6,9.1,101607,26356,70.4,9.1,91875,18841,90.1,6.0,(X),(X),9.1,5.7,(X),(X),0.8,1.8,(X),(X),126,28,50000,15955,52.4,10.5,(X),(X),46.8,11.3,(X),(X),5.6,4.7,(X),(X),47.6,10.5,(X),(X),35.7,10.7,(X),(X),11.9,6.4,(X),(X),21.4,(X),(X),(X),24.1,(X),(X),(X),15.9,(X),(X),(X)
1600000US2673730,2673730,"Shorewood-Tower Hills-Harbert CDP, Michigan",611,107,42338,12642,98.2,2.6,43000,14053,0.0,3.6,-,**,0.0,3.6,-,**,1.8,2.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,0.0,3.6,-,**,1.8,3.1,-,**,96.4,4.0,42338,16134,0.0,3.6,-,**,8.0,5.7,107422,85993,42.1,12.3,41639,3873,49.9,13.2,38906,26476,403,92,41809,12984,9.7,9.3,-,**,90.3,9.3,42222,20492,91.8,10.3,41250,8212,8.2,10.3,-,**,0.0,5.4,-,**,208,76,(X),(X),69.2,18.8,(X),(X),59.6,18.3,(X),(X),9.6,10.4,(X),(X),30.8,18.8,(X),(X),18.8,16.2,(X),(X),12.0,12.7,(X),(X),26.5,(X),(X),(X),28.3,(X),(X),(X),23.1,(X),(X),(X)
1600000US2674200,2674200,"Skidway Lake CDP, Michigan",1511,118,22384,4860,94.8,2.1,21782,4759,0.7,0.7,-,**,1.7,1.7,-,**,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,2.8,1.7,(X),(X),0.0,1.5,-,**,94.8,2.1,21782,4759,5.9,4.0,(X),(X),26.5,5.5,(X),(X),36.8,5.9,(X),(X),30.8,4.6,(X),(X),916,106,26888,7745,44.3,8.3,15882,6332,55.7,8.3,38125,6103,49.9,9.7,(X),(X),36.4,9.5,(X),(X),13.8,6.5,(X),(X),595,118,16451,3058,50.3,10.1,(X),(X),42.7,11.0,(X),(X),7.6,4.9,(X),(X),49.7,10.1,(X),(X),41.5,10.7,(X),(X),8.2,5.3,(X),(X),27.0,(X),(X),(X),26.9,(X),(X),(X),25.9,(X),(X),(X)
1600000US2674380,2674380,"Snover CDP, Michigan",148,25,45000,12067,100.0,14.1,45000,12067,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,0.0,14.1,-,**,100.0,14.1,45000,12067,10.8,11.2,(X),(X),32.4,10.7,(X),(X),31.8,9.9,(X),(X),25.0,8.6,(X),(X),121,29,48125,8134,52.1,14.0,37813,23662,47.9,14.0,49750,4559,72.7,13.7,(X),(X),19.8,15.0,(X),(X),7.4,6.2,(X),(X),27,13,(X),(X),40.7,21.0,(X),(X),22.2,18.4,(X),(X),18.5,17.6,(X),(X),59.3,21.0,(X),(X),40.7,20.5,(X),(X),18.5,16.0,(X),(X),39.2,(X),(X),(X),44.6,(X),(X),(X),7.4,(X),(X),(X)
1600000US2674740,2674740,"South Boardman CDP, Michigan",200,40,41833,7082,100.0,10.6,41833,7082,0.0,10.6,-,**,0.0,10.6,-,**,0.0,10.6,-,**,0.0,10.6,-,**,0.0,10.6,-,**,0.0,10.6,-,**,0.0,10.6,-,**,100.0,10.6,41833,7082,8.0,7.6,(X),(X),32.5,12.1,(X),(X),44.5,12.5,(X),(X),15.0,8.6,(X),(X),148,36,41250,12586,41.2,14.5,35375,10913,58.8,14.5,50104,11209,72.3,12.7,39250,11797,23.6,10.6,52708,9838,4.1,5.9,-,**,52,26,(X),(X),38.5,28.1,(X),(X),21.2,23.1,(X),(X),17.3,24.9,(X),(X),61.5,28.1,(X),(X),50.0,27.3,(X),(X),11.5,15.2,(X),(X),50.5,(X),(X),(X),48.6,(X),(X),(X),44.2,(X),(X),(X)
1600000US2674900,2674900,"Southfield city, Michigan",32219,526,49244,1822,24.9,1.1,45247,3451,70.5,1.3,50136,1969,0.2,0.2,(X),(X),1.4,0.4,50880,6423,0.0,0.1,-,**,0.2,0.1,58250,4530,2.7,0.6,52326,6047,1.0,0.4,57188,11523,24.5,1.1,44977,3389,2.7,0.6,19583,6345,29.4,1.4,52032,2386,40.2,1.3,55755,3416,27.7,1.0,39471,2972,18077,407,61806,2248,40.1,2.0,55455,3703,59.9,2.0,68413,3941,58.0,1.9,80142,3958,34.2,2.2,43729,3325,7.8,1.7,42938,6318,14142,638,34070,2021,61.4,2.7,31555,1675,57.5,2.8,30405,1805,3.8,1.0,71786,18096,38.6,2.7,40345,4047,33.0,2.7,36904,4985,5.6,1.1,57778,13638,34.6,(X),(X),(X),36.7,(X),(X),(X),30.8,(X),(X),(X)
1600000US2674960,2674960,"Southgate city, Michigan",12499,326,50280,1921,88.9,1.7,50798,1885,5.8,1.0,33790,9912,0.3,0.3,(X),(X),2.1,0.9,65391,37846,0.0,0.2,-,**,1.2,0.7,49330,41411,1.7,0.8,41828,9613,4.3,1.0,50250,13410,85.8,1.8,50751,1986,5.0,1.3,30833,5797,29.2,2.2,62783,3267,38.1,2.1,57260,8992,27.7,1.6,36837,4091,7525,242,63880,2965,35.7,2.5,65962,8381,64.3,2.5,62889,4375,67.5,3.4,(X),(X),22.2,3.0,(X),(X),10.3,2.3,(X),(X),4974,348,30796,2307,51.5,4.0,(X),(X),46.7,4.0,(X),(X),4.8,1.9,(X),(X),48.5,4.0,(X),(X),38.8,3.8,(X),(X),9.7,3.0,(X),(X),31.2,(X),(X),(X),30.3,(X),(X),(X),29.0,(X),(X),(X)
1600000US2674975,2674975,"South Gull Lake CDP, Michigan",554,84,86061,28486,98.7,2.1,86326,31063,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,0.0,4.0,-,**,1.3,2.1,-,**,0.0,4.0,-,**,98.7,2.1,86326,31063,0.0,4.0,-,**,24.0,12.7,85871,52650,43.5,10.4,104479,58757,32.5,9.9,75556,49095,368,71,117368,22933,30.7,15.5,116414,8722,69.3,15.5,131023,51534,90.8,7.3,(X),(X),6.3,5.6,(X),(X),3.0,4.6,(X),(X),186,85,56429,43435,36.6,23.7,33438,5270,36.6,23.7,33438,5270,0.0,11.4,-,**,63.4,23.7,76600,17493,40.3,22.1,63281,41899,23.1,21.8,-,**,38.8,(X),(X),(X),43.5,(X),(X),(X),29.6,(X),(X),(X)
1600000US2674980,2674980,"South Haven city, Michigan",2035,176,40122,7681,80.5,6.8,48681,9163,16.0,6.0,12647,3625,0.0,1.1,-,**,1.9,1.8,(X),(X),0.0,1.1,-,**,0.0,1.1,-,**,1.6,1.6,-,**,1.9,2.1,-,**,80.0,6.8,49444,9060,3.9,3.4,11587,646,16.4,6.1,46029,14647,46.2,6.1,54276,13333,33.4,3.9,28304,6287,1048,101,62212,9767,29.4,6.6,53293,4533,70.6,6.6,69000,16042,77.9,6.2,(X),(X),18.6,5.7,(X),(X),3.5,2.6,(X),(X),987,185,19583,4270,66.6,8.4,(X),(X),64.3,8.6,(X),(X),2.2,1.9,(X),(X),33.4,8.4,(X),(X),28.4,8.1,(X),(X),5.1,2.8,(X),(X),30.6,(X),(X),(X),33.3,(X),(X),(X),27.8,(X),(X),(X)
1600000US2675100,2675100,"South Lyon city, Michigan",4805,202,61523,3106,95.7,1.9,60201,5013,1.5,1.1,137738,23294,0.0,0.5,-,**,1.7,1.1,117283,57486,0.0,0.5,-,**,0.0,0.5,-,**,1.2,1.0,(X),(X),1.8,1.2,(X),(X),94.6,1.9,60356,5582,2.3,1.6,40750,15466,33.1,3.7,78211,8244,40.6,3.5,75234,16940,24.0,2.1,35833,5935,3011,146,92736,9146,47.4,5.6,107174,11737,52.6,5.6,75607,14026,80.3,5.5,(X),(X),12.3,3.8,(X),(X),7.4,3.8,(X),(X),1794,216,27365,5275,61.2,8.9,(X),(X),57.6,8.5,(X),(X),3.6,4.4,(X),(X),38.8,8.9,(X),(X),34.9,8.9,(X),(X),3.8,3.0,(X),(X),22.7,(X),(X),(X),21.4,(X),(X),(X),25.0,(X),(X),(X)
1600000US2675140,2675140,"South Monroe CDP, Michigan",2700,169,38675,6333,93.0,3.0,39307,5661,4.9,2.8,18125,8773,0.0,0.8,-,**,0.7,0.8,-,**,0.0,0.8,-,**,0.6,0.7,-,**,0.8,0.6,82031,9914,2.1,1.4,28125,24517,91.6,3.2,39895,5441,1.7,1.3,16645,12246,25.4,4.0,45927,9020,41.5,5.1,52386,21809,31.4,4.3,30190,3845,1622,145,54107,7434,36.7,5.9,43571,20081,63.3,5.9,58083,9000,66.5,6.4,(X),(X),21.8,5.9,(X),(X),11.7,5.5,(X),(X),1078,166,26100,5437,67.2,7.8,(X),(X),59.7,8.2,(X),(X),7.4,5.3,(X),(X),32.8,7.8,(X),(X),26.2,7.9,(X),(X),6.7,4.4,(X),(X),32.5,(X),(X),(X),27.3,(X),(X),(X),39.1,(X),(X),(X)
1600000US2675220,2675220,"South Range village, Michigan",326,57,29737,12443,98.8,2.1,29474,11030,0.0,6.7,-,**,0.0,6.7,-,**,0.0,6.7,-,**,0.0,6.7,-,**,0.0,6.7,-,**,1.2,2.1,-,**,0.0,6.7,-,**,98.8,2.1,29474,11030,7.7,6.9,(X),(X),28.5,8.4,(X),(X),35.0,9.3,(X),(X),28.8,9.1,(X),(X),193,43,46094,16607,40.4,11.1,45000,42524,59.6,11.1,46458,17009,66.8,14.4,(X),(X),24.9,13.2,(X),(X),8.3,8.7,(X),(X),133,41,21319,2973,48.1,14.7,17000,8901,41.4,15.0,16250,2552,6.8,8.1,-,**,51.9,14.7,22083,2741,39.8,12.6,21250,3474,12.0,10.2,36250,18288,25.2,(X),(X),(X),31.6,(X),(X),(X),15.8,(X),(X),(X)
1600000US2675280,2675280,"South Rockwood village, Michigan",732,66,60132,8150,97.4,2.0,60592,8405,1.5,1.8,-,**,0.0,3.0,-,**,0.5,1.0,-,**,0.0,3.0,-,**,0.0,3.0,-,**,0.5,0.7,-,**,3.6,3.3,70417,30856,93.9,3.8,60461,8270,3.7,3.3,57188,39610,30.9,5.6,60500,18102,45.1,5.9,71250,16348,20.4,4.7,51094,16434,498,56,68971,8754,30.9,7.9,71250,20083,69.1,7.9,66500,11109,73.3,6.6,(X),(X),14.5,6.7,(X),(X),12.2,5.3,(X),(X),234,55,42143,10200,44.0,14.6,50179,18276,34.2,12.7,40000,5449,9.8,7.7,143750,95212,56.0,14.6,36583,15325,43.2,12.3,32216,5416,12.8,10.2,79750,8717,27.6,(X),(X),(X),26.9,(X),(X),(X),29.1,(X),(X),(X)
1600000US2675420,2675420,"Sparta village, Michigan",1698,112,41406,3503,91.8,5.1,41757,6565,1.8,1.7,(X),(X),0.0,1.3,-,**,2.2,2.5,-,**,0.0,1.3,-,**,0.5,0.8,-,**,3.7,3.4,35474,33188,3.9,3.0,56518,5349,88.5,6.0,40978,3896,2.6,2.4,21897,10453,40.5,5.9,46477,10645,31.4,5.0,53750,12105,25.6,3.8,25500,10133,1083,92,52321,9739,56.7,6.6,38750,8967,43.3,6.6,59236,4729,61.3,9.2,62500,11964,30.7,8.7,31087,10316,8.0,4.9,37284,3421,615,118,29347,3181,55.4,10.2,19671,8378,53.0,10.2,18684,7270,2.4,2.6,-,**,44.6,10.2,33409,6258,36.6,10.8,31386,2738,8.0,5.0,80139,31925,25.6,(X),(X),(X),28.9,(X),(X),(X),19.8,(X),(X),(X)
1600000US2675620,2675620,"Spring Arbor CDP, Michigan",754,148,53664,8196,97.5,3.7,53990,8020,2.5,3.7,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,0.0,2.9,-,**,3.2,3.8,-,**,94.3,5.1,53858,10053,2.5,3.7,-,**,8.4,7.6,144044,105820,47.2,12.0,74286,19910,41.9,11.3,34758,14905,465,112,74406,12860,11.4,10.6,115917,83048,88.6,10.6,74063,12641,87.1,14.5,79053,24874,0.0,4.7,-,**,12.9,14.5,-,**,289,113,30224,8332,81.7,19.8,(X),(X),69.9,19.6,(X),(X),11.8,12.4,(X),(X),18.3,19.8,(X),(X),18.3,19.8,(X),(X),0.0,7.5,(X),(X),40.6,(X),(X),(X),40.0,(X),(X),(X),41.5,(X),(X),(X)
1600000US2675700,2675700,"Springfield city, Michigan",1994,164,35810,5151,75.0,5.1,35690,4338,10.4,3.4,31167,21457,0.0,1.1,-,**,11.1,2.7,43864,10973,0.0,1.1,-,**,0.0,1.1,-,**,3.4,3.4,(X),(X),3.4,3.4,36370,675,72.2,5.5,35259,6699,9.0,3.7,25865,15260,36.1,6.4,31833,13038,36.4,6.2,40586,5894,18.5,3.7,32240,6154,1082,110,41696,5408,53.7,7.7,36732,7328,46.3,7.7,45110,8026,61.3,9.4,(X),(X),25.5,7.8,(X),(X),13.2,6.2,(X),(X),912,163,24649,4368,41.6,9.7,17036,6940,32.0,9.3,14695,3145,9.5,5.7,46420,35578,58.4,9.7,29583,6275,47.0,8.5,25401,4707,11.4,6.4,42500,13940,27.4,(X),(X),(X),31.0,(X),(X),(X),17.4,(X),(X),(X)
1600000US2675820,2675820,"Spring Lake village, Michigan",1100,91,50707,4020,98.9,1.0,50815,3969,0.0,2.0,-,**,0.0,2.0,-,**,0.4,0.6,-,**,0.0,2.0,-,**,0.0,2.0,-,**,0.7,0.7,-,**,1.5,1.4,34375,23590,97.5,1.6,51250,3788,3.5,3.0,30313,8835,29.5,5.6,56750,16905,36.8,5.8,67574,13036,30.2,4.5,32115,5274,723,66,63988,6027,37.8,7.5,66488,10074,62.2,7.5,61136,8544,85.1,5.5,(X),(X),10.0,4.1,(X),(X),5.0,3.7,(X),(X),377,83,26475,3150,69.0,8.5,(X),(X),60.5,9.2,(X),(X),8.5,7.5,(X),(X),31.0,8.5,(X),(X),27.1,8.1,(X),(X),4.0,4.5,(X),(X),24.6,(X),(X),(X),22.5,(X),(X),(X),28.6,(X),(X),(X)
1600000US2675860,2675860,"Springport village, Michigan",282,46,39643,6237,96.1,4.6,37813,8213,2.8,4.5,-,**,0.0,7.7,-,**,0.0,7.7,-,**,0.0,7.7,-,**,0.0,7.7,-,**,1.1,1.5,-,**,0.7,1.1,-,**,95.4,4.9,37250,8690,2.8,3.7,-,**,36.2,8.7,41932,6276,41.5,9.2,42639,14146,19.5,6.0,29375,6640,193,39,42411,5743,54.9,10.2,41071,11620,45.1,10.2,53125,20785,68.4,11.5,(X),(X),20.2,9.4,(X),(X),11.4,9.3,(X),(X),89,29,22188,6423,49.4,17.3,(X),(X),47.2,16.6,(X),(X),2.2,4.0,(X),(X),50.6,17.3,(X),(X),43.8,15.7,(X),(X),6.7,7.2,(X),(X),34.4,(X),(X),(X),35.8,(X),(X),(X),31.5,(X),(X),(X)
1600000US2676120,2676120,"Standish city, Michigan",651,53,25707,4198,94.5,2.9,24792,4084,0.0,3.4,-,**,4.6,2.7,125417,112526,0.3,0.5,-,**,0.0,3.4,-,**,0.0,3.4,-,**,0.6,1.1,-,**,0.9,1.0,-,**,93.5,2.7,24375,4259,3.2,2.5,12188,7079,39.5,6.1,30417,21295,31.6,5.8,21667,6990,25.7,4.4,26607,8381,354,48,36111,12799,58.2,9.2,29000,9771,41.8,9.2,50313,7880,63.0,9.2,(X),(X),33.1,10.2,(X),(X),4.0,3.8,(X),(X),297,41,15464,1432,50.2,9.6,16691,2043,45.8,9.2,15735,2004,4.4,3.7,42083,14193,49.8,9.6,14519,1615,44.8,8.9,13798,1483,5.1,5.5,-,**,30.4,(X),(X),(X),28.8,(X),(X),(X),26.6,(X),(X),(X)
